what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1318713467431
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1318713467634
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1318713473266
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318713494239
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1318713510488
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318713537132
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318713918531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318713978233
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318713999663
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1318713999663
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1318714016566
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714023631
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714026190
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1318714026205
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714036320
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714075802
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1318714075802
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1318714089109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714090419
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714151289
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1318714166539
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1318714177622
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.stop",1318714182266
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1318714182336
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318714182366
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1318714188331
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1318714194353
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318714194634
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1318714203504
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1318714205985
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1318714206094
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318714208623
error,log,,,"Module named '_auto_generated_ear_' failed to deploy. See Error Log view for more detail.",1318714208670
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1318714208717
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318714215940
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714221229
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714237267
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714244939
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714251719
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714268693
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1318714273087
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.stop",1318714276639
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1318714276764
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318714276831
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1318714278131
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1318714284448
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318714284738
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1318714288723
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318714289113
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1318714292824
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1318714294913
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1318714295006
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318714298330
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1318714298939
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318714301107
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714379716
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714382274
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1318714390965
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714400294
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318714405348
